USA/MN-MDH-1466/2020	EPI_ISL_518860	True	True	True	True	True	True	True
USA/MN-MDH-1469/2020	EPI_ISL_518863	True	True	True	False	False	True	True
USA/MN-MDH-1474/2020	EPI_ISL_518868	True	True	False	False	True	False	True
USA/MN-MDH-1477/2020	EPI_ISL_518871	True	True	True	True	True	True	False
USA/MN-MDH-1481/2020	EPI_ISL_518875	True	True	True	False	True	True	False
USA/MN-MDH-91/2020	EPI_ISL_460072	True	True	False	True	True	True	True
USA/MN-QDX-1007/2020	EPI_ISL_571733	True	True	True	True	False	False	True
USA/MN-QDX-1342/2020	EPI_ISL_572131	True	True	True	True	True	True	True
USA/MN-QDX-1386/2020	EPI_ISL_572175	True	True	False	True	True	True	True
USA/MN-QDX-2258/2020	EPI_ISL_604551	True	True	True	True	True	True	False
USA/MN-QDX-2265/2020	EPI_ISL_604552	True	True	True	False	False	True	True
USA/MN-QDX-2727/2020	EPI_ISL_605033	True	True	True	True	True	False	True
USA/MN-QDX-756/2020	EPI_ISL_571548	True	True	True	True	False	False	False
USA/MN-UW-628/2020	EPI_ISL_476909	True	True	True	True	True	True	True
USA/MO-MSPHL-000010/2020	EPI_ISL_1362561	True	False	False	False	False	False	False
USA/MO-MSPHL-000042/2020	EPI_ISL_1362593	True	False	False	False	False	False	False
USA/MS-CDC-6566/2020	EPI_ISL_648018	True	True	True	True	True	True	True
USA/MS-CDC-6568/2020	EPI_ISL_648020	True	True	True	True	True	True	True
USA/MS-CDC-6574/2020	EPI_ISL_648026	True	True	True	True	True	True	True
USA/MS-CDC-6576/2020	EPI_ISL_648028	True	True	True	True	True	True	True
USA/NC-UNC-LCCC0007/2020	EPI_ISL_877591	True	False	False	False	False	False	False
USA/NJ-QDX-2250/2020	EPI_ISL_604557	True	False	False	False	False	False	False
USA/NY-MSK-9A/2020	EPI_ISL_583461	True	True	True	False	True	True	True
USA/NY-MSK-9Ai/2020	EPI_ISL_583463	True	True	True	True	True	True	True
USA/NY-MSK-9B/2020	EPI_ISL_583462	True	True	False	False	False	True	False
USA/NY-MSK-9Bi/2020	EPI_ISL_583464	True	True	True	False	False	False	False
USA/NY-NYCPHL-000282/2020	EPI_ISL_631808	True	True	True	False	False	False	False
USA/NY-NYCPHL-000290/2020	EPI_ISL_631816	True	True	False	False	True	True	False
USA/NY-NYCPHL-000509/2020	EPI_ISL_631970	True	True	True	True	True	True	True
USA/NY-NYCPHL-000549/2020	EPI_ISL_632009	True	True	True	True	True	False	True
USA/NY-NYCPHL-000738/2020	EPI_ISL_632119	True	True	False	False	True	True	False
USA/NY-NYUMC565/2020	EPI_ISL_444682	True	True	True	True	True	True	True
USA/NY-NYUMC728/2020	EPI_ISL_451443	True	True	True	True	True	True	True
USA/NY-NYUMC754/2020	EPI_ISL_451468	True	True	False	True	False	False	False
USA/NY-PV08490/2020	EPI_ISL_421426	True	True	False	False	False	False	True
USA/NY-PV09438/2020	EPI_ISL_450115	True	True	False	True	False	True	True
USA/NY-PV09466/2020	EPI_ISL_450139	True	True	False	True	False	False	False
USA/NY-QDX-1257/2020	EPI_ISL_572021	True	True	False	False	False	False	True
USA/NY-QDX-19/2020	EPI_ISL_467897	True	True	True	False	True	False	False
USA/NY-QDX-1941/2020	EPI_ISL_604263	True	True	False	True	True	True	True
USA/NY-QDX-2008/2020	EPI_ISL_604361	True	True	False	True	False	True	False
USA/NY-QDX-2711/2020	EPI_ISL_605047	True	True	True	True	False	True	True
USA/NY-WC-13741-01/2020	EPI_ISL_534731	True	True	False	True	True	False	False
USA/NY-WCMP11A03P/2020	EPI_ISL_427583	True	True	True	True	False	False	True
USA/NY-Wadsworth-14380-01/2020	EPI_ISL_676734	True	True	True	False	True	False	True
USA/NY-Wadsworth-14419-01/2020	EPI_ISL_525611	True	True	True	True	True	True	False
USA/NY-Wadsworth-18124-01/2020	EPI_ISL_676743	True	True	True	False	True	False	True
